cat_id;cat_name;theme_id;theme_name;comment_text
78;Общественный транспорт;63;Некорректное поведение водителя/кондуктора;"Номер маршрута: 38
Время и дата: 18.15 24.10.2021
Регистрационный номер ТС или направление: 846
На остановке выходили с автобуса вместе с ребёнком 5 лет, водитель болтал постоянно по телефону. Прищимил дверью ребёнка и поехал. Я начала кричать. Дочку прижало, она испугалась. Мы вышли с автобуса, водитель даже не поинтересовавшись быстро уехал. Прошу разобраться с водителем!"
78;Общественный транспорт;63;Некорректное поведение водителя/кондуктора;"Номер маршрута: 17
Время и дата: 24.09.2021, 09:34
Регистрационный номер ТС или направление: Маршрут 17
Автобус нужно ждать по 30 - 40 минут, на остановках Ногина, Львовская подолгу стоят, объясняя, что у них график, в автобусах грязь, банковские карты к оплате не принимаются, водители просят перевести деньги на карту или на баланс телефона."
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте не работки фонарь , рядом работает все фонари , прошу отремонтировать .Фучика 3
89;Уличное освещение;4;Неисправное уличное освещение;Вдоль автодороги по улице Гагарина в районе от МКД #4 до #6  не работает освещение. Часть ламп проработав не продолжительное время отключается и включаются, так же через продолжительное время. Оставляя автодорогу с въездом во дворы, в ещё большем отсутствии света.
89;Уличное освещение;4;Неисправное уличное освещение;Нет освещения во дворе дома Библиотечная 4
89;Уличное освещение;4;Неисправное уличное освещение;Не горит фонарь на улице, звонили в сети обещают заменить каждый день… прошёл уже месяц. Прошу вас помочь в данной проблеме, ночью не возможно пройти по улице
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день, прошу принять меры по устранению освещения придомовой территории улицы Чкалова 1БВГ, заменить лампочку на фонарном столбе.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Переулок Больничный. Постоянно нет света. Хотя есть фонарные столбы. На дороге ночью очень плохая видимость. Пешеходам ходить опасно и страшно в ночное время суток. Буквально через квартал с ночным освещением все в порядке.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Уже более чем пол года горит один фонарь на весь двор. Уже в доме напротив жильцы самостоятельно у подъезда установили фонарь, потому что ничего не видно в тёмное время суток. Просьба решить данную проблему
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. По улице Туристов на против дома номер 6. Уже полтора года не горит фонарь и до сих пор его не поменяли! Прошу как можно скорее рассмотреть мою жалобу и устранить проблему с наружным освещением по выше указанному адресу. Заранее  спасибо!
89;Уличное освещение;4;Неисправное уличное освещение;Отсутствие освещения на улице, особенно важно то, что не виден пешеходный переход. Знак не отражает свет. Ночью очень плохо видно проходящих по переходу людей. Прямая угроза здоровью и жизни граждан!
89;Уличное освещение;4;Неисправное уличное освещение;"Не светит фонарь, находящийся на улице Берёзовой возле ворот нашего дома, выходящих на эту улицу. 
Вот так темно рядом с ним вечером."
89;Уличное освещение;4;Неисправное уличное освещение;На улице Урицкого с 1 по 21 дом на улице стоят столбы но фонари не горят на протяжении всей прошедшей зимы. Последний фонарь не горит примерно  2месяца. Очень темно. Просим разобраться.
89;Уличное освещение;4;Неисправное уличное освещение;"Добрый день. Очень интересует вопрос, когда же починят фонари вдоль проспекта ""Новый"", которые освещают общежитие строительного колледжа (дом № 24) и проулок в торце дома № 16 в первом микрорайоне. Кроме большого потока детей, которые идут в школу № 3, в любое время суток оживленное движение машин.  В условиях непредсказуемой погоды - то гололед, то лужи по колено, из-за ям и неровностей дороги, а главное, отсутствия освещения, для людей становится опасно передвигаться на данном участке дороги. На основании вышеизложенного прошу Вас с вниманием отнестись к моему обращению и как можно скорее устранить неисправность освещения."
89;Уличное освещение;4;Неисправное уличное освещение;Не работают 2 светильника на одной линии на територии 25 школы , дети идут в школу в темноте, 3 светильник работает, светильники светодиодные
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Не горит фонарь на улице Красноармейская 37. Прошу устранить.
89;Уличное освещение;4;Неисправное уличное освещение;Неисправный светильники на участке дороги от МКД #114 до #118б/к2  по улице Советской со стороны двора. Фотография нарушения прилагается.
89;Уличное освещение;4;Неисправное уличное освещение;"Здравствуйте.
На территории возле детского сада ""Колосок"" (с.Ивановка, ул. Кольцевая, 50 - старое здание) отсутствует освещение.
Напротив детского сада располагается остановочный пункт общественного транспорта, который тоже не освещается."
89;Уличное освещение;4;Неисправное уличное освещение;"Инфраструктура не у фонарей вообще уже 10 лет люди спотыкаются и падают в 10 часов ничего не видно и ничего не понятно куда идти и дороги вообще не видно 
Фонарей нету и нет дороги"
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, не работает светильник , возможно просто сгорела лампа , за домом Вяземского 18
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте! Не работает уличное освещение возле дома 22 по улице Ялтинская. Фонарь периодически загорается и гаснет. Прошу провести работы по восстановлению уличного освещения по указанному адресу.
89;Уличное освещение;4;Неисправное уличное освещение;"г.Новотроицк ул.Подзорова. с 25 по 37 нет света уже  
3 месяца."
89;Уличное освещение;4;Неисправное уличное освещение;Отсутствует уличное освещение напротив дома 5 по четной стороне корпусов
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день! Сообщаю, что второй месяц отсутствует освещение во дворе жилого дома по адресу: Оренбургская область, город Новотроицк, улица Советская 150. С наступлением темноты во дворе царит непроглядная темнота. Данная ситуация создаёт потенциальную опасность для пешеходов, т.к. в отсутствии освещения автомобилисты, передвигающиеся по двору замечают пешеходов слишком поздно. Данный двор является проходным, т.е. до поздней ночи через двор проходит большое количество народа, передвигаясь практически на ощупь. Прошу обратить внимание на данную проблему. Заранее спасибо.
89;Уличное освещение;4;Неисправное уличное освещение;Оренбург ул. Пролетарская 298 со стороны улицы пролетарской, уличное освещение не работает уже пол года, УК не реагирует, никому ничего не нужно, новый микрорайон, много людей с детьми, БАРДАК
89;Уличное освещение;4;Неисправное уличное освещение;Не работает уличное освещение возле МКД #10, 6 по улице Гагарина, а таже вдоль автодороги от МКД #112а  по улице Советская до МКД #4  по улице Гагарина.
89;Уличное освещение;4;Неисправное уличное освещение;Несколько дней не работает уличное освещение район ул. Ялтинская частный сектор.
89;Уличное освещение;4;Неисправное уличное освещение;"Перед входом в детский сад №55 темень страшная (дата и время на фото верны - 29 октября 2021 года, 18:17 по местному времени).
Светильник там древний висит - возможно либо отремонтировать, либо заменить на исправный ибо зимой там будет лёд, а по весне лужа?"
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день! Сообщаю, уже несколько месяцев во дворе, ограниченным домами 26, 28 по проспекту Комсомольскому и домами 25, 29 по проспекту Металлургов г. Новотроицка, полностью отсутствует наружное искусственное освещение, что создаёт угрозу безопасности жизни проживающих там жителей. Так как двор является проходным и проездным. Прошу обратить внимание и принять меры.
89;Уличное освещение;4;Неисправное уличное освещение;здравствуйте, на территории детского сада номер 20 более 2 лет не работают фонари освещения, из имеющихся работает один светильник. прошу принять меры
89;Уличное освещение;4;Неисправное уличное освещение;Добрый вечер. Во дворе по адресу: г.Новотроицк, дома 2,4 по ул.Родимцева и дома 3,5 по ул. Площадь Ленина больше недели отсутствует полностью освещение.
89;Уличное освещение;4;Неисправное уличное освещение;На пересечении улицы Газпромовская и Нежинского шосее не работает освящение, большой участок дороги оставлено без света
89;Уличное освещение;4;Неисправное уличное освещение;Периодически отсутствует уличное освещение в районе улицы Ялтинская частный сектор. Я уже обращался по данной проблеме (06.02.2021 21:16 №468). В данный момент ситуация повторяется. С чем связанно отключение уличного освещения на такое продолжительное время?
89;Уличное освещение;4;Неисправное уличное освещение;Очень слабое освещение в Национальной деревне
89;Уличное освещение;4;Неисправное уличное освещение;Не работает освещение, оторвало провод ветром
89;Уличное освещение;4;Неисправное уличное освещение;На всей улице Аксакова работают всего лиш два фонаря , просим вас сделать осфещение
89;Уличное освещение;4;Неисправное уличное освещение;Не работает фонарь
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. По улице Набережная д.13 в с.Асекеево, Асекеевского района  не горит фонарь уличного освещения.
89;Уличное освещение;4;Неисправное уличное освещение;Во дворе по адресу проезд Металлургов 3 не горит фонарь напротив 1 подъезда
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, во дворе дома по адресу ул.Комарова 18 не исправно уличное освещение (2 столба). Прошу помочь в решении этой проблемы. Спасибо
89;Уличное освещение;4;Неисправное уличное освещение;Новотроицк, металлургов 28. Отсутствует уличное освещение. На весь двор две лампы на фонаре горят. Год назад меняли лампу м/д 3м и 4м подъездом на следующий день не горит. Уже год нет освещения. Делал заявки в белый дом и управляющую компанию. Бездействие.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Угол наклона знака становится все меньше. Скоро он упадет. В таком состоянии он находится уже не одну неделю. Не дай Бог он урадет на машину, вызвав ДТП или человека. Исход непредсказуем. Прошу решить проблему. Спасибо. Знак виден плохо, зарос кустами. Среагировать на его падение быстро просто невозможно. Выбрать доугую категорию проблемы не удается возможным. Прошу помощи.
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день. Возле дома по ул. Дмитрия Донского д. 4а не работает фонарь уличного освещения. Уже 2 года !!!! Скоро будет темнеть рано, а по данной дороге дети возвращаются со школы №5, местные жители ходят в магазин магнит. Тьма стоит непроглядная.  Прикладываю фото фонаря, чтоб точно обозначить его месторасположение. С надеждой на чудо, житель дома по ул. Сызранская/Дмитрия Донского 37/3.
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день! По ул. Ялтинская возле дома 18 отсутствует уличное освещение. Прошу установить светильник.
89;Уличное освещение;4;Неисправное уличное освещение;На перекрестке пр. Никельщиков и пер. Трестовским темно, впрочем как и на самом переулке - людям в темное время суток приходится передвигаться с фонариком
89;Уличное освещение;4;Неисправное уличное освещение;Прошу обеспечить замену ламп и/или ремонт (не горят) в фонарях наружного освещения во дворе домов по улице Гагарина номер 50 (подъезды 4-6), и номер 48 (подъезды 1-2), а также на фонарном столбе в дворе между домов 48 и 50
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день. У нас в Соль-Илецке на ул. Красноармейской на квартале от ул. Советской и до ул.Ленинградской стоят столбы с фонарями,но фанари,по непонятным причинам ,горят периодически или совсем не горят.В чём причина? Просим устранить неполадки в ближайшее время. На улице непролазная грязь и люди в темноте не знают где можно пройти.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, во дворе дома по адресу ул.Комарова 26 не исправно уличное освещение (2 столба). Прошу помочь в решении этой проблемы. Спасибо
89;Уличное освещение;4;Неисправное уличное освещение;Отсутствует уличное освещение . На всю улицу Аксакова горят всего 2 фанаря
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Пожалуйста. Почините и устоновите у нас фонарные столбы у нас в посёлке Мазово (Кувандыкский район). Всё замыкает. Когда ветер днем горят фонари, а ночью тьма. В темноте детям очень тяжело добраться до школьной остановки. Бывает что и коровы не всегда приходят домой, и мы ищем их в полной темноте, можно сказать на ощупь. Уже целый год все не работает. И не кому до этого нет дело.
89;Уличное освещение;4;Неисправное уличное освещение;На площадке для выгула собак и рядом совсем нет уличного освещения. Мимо проходит тротуар и дорога, в вечернее время очень опасно. Единственная в районе площадка для выгула в ужасном состоянии.
89;Уличное освещение;4;Неисправное уличное освещение;Не работает фонарь по адресу ул.Садовое кольцо 128 6 подъезд
89;Уличное освещение;4;Неисправное уличное освещение;на стадионе Юность нет освещения
89;Уличное освещение;4;Неисправное уличное освещение;С апреля 2021 нет освещения по безымянному переулку от ул. Филярчука 76 до  ул.Декабристов.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, в д. Тлявгулово Кувандыкского р-на по ул Центральной отсутствует уличное освещение с июня 2021 года. Звонили в разные инстанции, света до сих пор нет. Прошу разобраться в данной ситуации и принять необходимые меры.
89;Уличное освещение;4;Неисправное уличное освещение;"Уличное освещение не работает
Требуется замена ламп"
89;Уличное освещение;4;Неисправное уличное освещение;Не работает уличное освещение. 4 фонарных столба у дома, все не работают.
89;Уличное освещение;4;Неисправное уличное освещение;По улице Баумана между улицами Жигулёвской и Крупской уже не первый год отсутствует уличное освещение. На части столбов фонари не работают, на части вообще отсутствуют. Хотелось бы иметь возможность зимой ходить не в темноте.
89;Уличное освещение;4;Неисправное уличное освещение;"Первую заявку на замену уличного фонаря, в связи с его неисправность, мы подали 13.01.2021 в приемную администрации г. Оренбург,  
1.02.2021 написали заявление в России, наша заявка так и не выполнена. Просто поменять уличный фонарь оказалось неразрешимой проблемой и найти ответственную организацию тоже не возможно, приемная администрации не может контролировать выполнение заявок. Результат пол года не работающий фонарь, который должен освещать 8 домов"
89;Уличное освещение;4;Неисправное уличное освещение;Отсутствует освещение по улице, которая укащана в адресе от 154 до 160 дома, а также не освещается пешеходный переход
89;Уличное освещение;4;Неисправное уличное освещение;Добрый день. На улице Рабочая №79 в селе Асекеево, Асекеевского района Оренбургской области не горит фонарь уличного освещения.
89;Уличное освещение;4;Неисправное уличное освещение;"Здравствуйте, несколько лет назад был отремонтирован стадион, находящийся между лицеем №3 по улице Монтажников,14/2 и  школой №18. 

                   В настоящее время на территории данного стадиона не работают приборы освещения!"
89;Уличное освещение;4;Неисправное уличное освещение;Около родника не работает освещение
89;Уличное освещение;4;Неисправное уличное освещение;"На сегодняшний день, освещение улиц поселка Нижнесакмарский организованно частично, многие улицы новых застроек (например, ул. Инженерная, Губернская, Атаманская, Яицкая,  Бастионная, и пр.) не освещены.
Дети идут в школу, светя себе телефонами. Родители вынуждены провожать их. Взрослые тоже добираются на работу и с работы в потемках.
Отсутствие уличного освещения, как результат длительного бездействия Администрации поселка Нижнесакмарский в области благоустройства, ведет к нарушению прав граждан на безопасную среду существования, создает предпосылки для повышения криминогенной обстановки в районе проживания, повышения опасности причинения вреда здоровью (особенно в гололёд в зимнее время)."
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Сегодня установили три новых светильника по адресу Библиотечная 4. Из трёх светильников горит только один, между вторым и третьим подъездом. Когда будут работать светильники возле первого и последнего подъезда?
89;Уличное освещение;4;Неисправное уличное освещение;"Добрый день! 
Не работает освещение перед домом 17/1 (со стороны стройки).
Спасибо!"
89;Уличное освещение;4;Неисправное уличное освещение;Есть фонари, но они не работают! Обращались в УК «новый город» (раньше они освещали) но пояснили что это городская территория и они отключили подачу электроэнергий на столбы уличного освещения! Пожалуйста включите освещение за счёт бюджета! Жильцы домов и квартир освещают улицу за свой счёт! Ул проезд 4-ый
89;Уличное освещение;4;Неисправное уличное освещение;"Более полугода полностью отсутствует дворовое освещение по адресам, ул. Горького д. 5, дом 7, дом 9, ул Пушкина дом 14, дом 12, дом 10. Весь квартал находится во тьме. ""Энергосети"" сами срезали весь кабель и оставили нас во тьме. Полностью обрезан кабель уличного освещения также по улице Ваулина, начиная от ул. Советской и до перекрестка с ул. Пушкина. По ул. Пушкина (вдоль дороги ) около домом № 9,  13, 15, 17, 19 , 21 тоже полностью отсутствует освещение. Весь район во тьме!!! Местные власти данную проблему на протяжении длительного времени не решают. Обращались не один раз во все местные инстанции, одни отписки, а проблемы не решаются!!!"
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. Уже несколько дней полностью отсутствует уличное освещение придомовой территории по адресу г. Новотроицк ул. Советская 17. Не работает фонарь между домами Советская 17 и 19, фонари у подъездов 1 и 4 Советская 17.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, в с. Мамалаевка Переволоцкого района уже месяц полностью отсутствует уличное освещение, никаких мер не принимается со стороны главы сельсовета.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте. В октябре была подана заявка на отсутствие освещения по безымянному переулку от ул.Филярчука д.76 до ул. Декабристов. Светильники по улицам Филярчука, Степная, Декабристов поменяли, а переулок так и остался без освещения.
89;Уличное освещение;4;Неисправное уличное освещение;В вечернее время, от дома 169 до дома 179 по улице Садовое Кольцо, нет освещения
89;Уличное освещение;4;Неисправное уличное освещение;п.Северный, г.Новотроицк, район старого кладбища, уличное освещение когда-нибудь восстановят?
89;Уличное освещение;4;Неисправное уличное освещение;Не работает уличное освещение напротив домов 4 и 5.
89;Уличное освещение;4;Неисправное уличное освещение;"Добрый день. 
Не работает (более трех месяцев) уличный фонарь, расположенный по адресу Халтурина 13, просьба исправить"
89;Уличное освещение;4;Неисправное уличное освещение;Отсутствует столбовое освещение . есть столбы и провода , ОКЭС приехали сняли светильники и уехали , через наш двор проходит дорога в школу и 3 детских сада. Скоро будет рано темнеть и детям будет тяжело ходить. Писала обращение в администрацию города и УЖКХ приехали ОКЭС подключили 1 столб на углу МКД и уехали. верните наши фонари.
89;Уличное освещение;4;Неисправное уличное освещение;Не работает уличное освещение возле моего дома, сломаны светильники нет , ламп , обращение в администрацию города не дают результата, прошу установить новые светильники.
89;Уличное освещение;4;Неисправное уличное освещение;Не работают фонари во 2 микрорайоне д31. Ранее оставлял заявку, заявку закрыли освещение так и не сделали. Прошу сделать фонари так как ночью очень темно в данном районе.
89;Уличное освещение;4;Неисправное уличное освещение;Не работает светодиодный светильник
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, не работают фонари освещения тротуара вдоль ул. Гаранькина на участке от Загородного шоссе до ул. Салмышская.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, в с. Репино Оренбургского района на ул. Центральная напротив школы нет освещения, прожектор есть, а он не работает. Данный факт негативно сказывается на безопасности пешеходов и других участников дорожного движения. Прошу решить данную проблему.
89;Уличное освещение;4;Неисправное уличное освещение;в селе Херсонская беляевского района на улице комсомольской не работает уличное освещение уже целый  месяц
89;Уличное освещение;4;Неисправное уличное освещение;Третий месяц не работают фонари в районе родника в парке Ивушка, прошу устранить неисправность
89;Уличное освещение;4;Неисправное уличное освещение;"Проблема состоит в том, что полностью отсутсвует освещение на стадионе МОАУ «Лицей №3», а именно не работают фонари на столбах, расположенного на улице Промышленной, между Лицеем № 3 и школой № 18. 
Данный стадион является местом спортивного досуга района, но отсутствия освещения является проблемой занятия спортом в темное время суток! Стадион при открытие его в 2015 был в идеальном состоянии, с каждым годом все плачевнее становится его состояние: отсутствие вышеупомянутого освещения на территории стадиона, рванный искусственный газон, отсутствие футбольных ворот и т.д. 
На чьем балансе стадион находится!? Многие жители района возмущены плохим состоянием данным стадионом."
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте.  Середина села с лета ночью в полной темноте. Председателю сельсовета неоднократно сообщали. Он только руками разводит.  Свет включается когда полная темнота после 21.00. Первое  фото сделано от 65 дома в сторону с Токское. Второе фото в сторону с Плешаново.     Скоро зима. Темнеть начнет еще раньше. Уже с работы будем идти в полной темноте.  Помогите пожалуйста.
89;Уличное освещение;4;Неисправное уличное освещение;Вяземская 16 и 18 установили новые светодиодные светильники неделю назад  часть проработала 2 дня,  прошу привезти освещение в порядок . 4 светильника не работают уже
89;Уличное освещение;4;Неисправное уличное освещение;Не работаю лампы в двух фонарях, около домов 108 и 110
89;Уличное освещение;4;Неисправное уличное освещение;Между домами 1и2 по адресу площадь Менделеева перестал светить фонарь уличного освещения.
89;Уличное освещение;4;Неисправное уличное освещение;Не работают светильники
89;Уличное освещение;4;Неисправное уличное освещение;Падает опора с электро проводом.
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, отсутствует освещение по улице Дорожная
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, в с. Мамалаевка вновь отсутствует уличное освещение. На улице Урожайной, где сделано фото, нет освещения. А на улице Западной, 1 отсутствует уличное освещение уже в течение 3-х лет.
89;Уличное освещение;4;Неисправное уличное освещение;Живём в двух кварталах от городской администрации и в шаге от Советской. Но делаешь шаг в сторону от Советской и погружается вечером в полнейший мрак. Единственный фонарь на улице освещает развалины музея Ростроповичей. Фонари на улице Зиминской есть, но они не горят. Просим сделать ревизию фонарей на улице и подключить хотя бы по одному на проулок
89;Уличное освещение;4;Неисправное уличное освещение;"Добрый день! Отсутствует уличное освещение на основной дороге, ведущей из поселка Вессенний-2 от церкви к Беляевскому шоссе, к городской инфраструктуре! Высокий пешеходный трафик: дети, идущие в школу, родители с колясками -  и большой поток машин. Машины не соблюдают скоростной режим, несмотря на знак ""Городская зона"".  Ночью совершено темно, к тому же слепят фары дальним светом. Очень опасная дорога! Необходимо освещение!"
89;Уличное освещение;4;Неисправное уличное освещение;Уличные освещение не работает уже два месяца. Весь квартал по ул. 1Мая, от октябрьской до Кирова. Неоднократно делали заявку , но реакции никакой! А здесь мусорные контейнеры, где обитает стая собак, вечером и рано утром вообще не пройти. А ведь здесь детский сад и школа. Может через ваш портал мы сможем добиться результата. На фото уже светло, просто в темноте на фото ничего не разглядеть.
89;Уличное освещение;4;Неисправное уличное освещение;Не работают светильники уличного освещения на линии от Краматорский до Вяземской, примерно 6-7 штук не горит . Васнецова 4и6 не горит тоже .
89;Уличное освещение;4;Неисправное уличное освещение;"С декабря месяца нет освещения во всём дворе, а именно комарова 2а, между первым и вторым подъездом. На звонки по номеру указанном на сайте АДминистрации Новотроицка, куда звонить насчёт уличного освещения, говорят, что АДминистрация не заключила контракт , для устранения неполадок со светом. Дошло до того, что дети ВОВ , ходят собирают подписи с жильцов , что нет света  и идут на приём к главе города Буфетову.
В связи с передачей сетей электроснабжения в хозяйственное ведение ГУП «Оренбургкоммунэлектросеть», заявки на отсутствие уличного освещения необходимо передавать диспетчеру Новотроицкого РУЭС филиала ГУР «ОКЭС» - Орские КЭС по телефону: + (3537) 67-02-08 – круглосуточно."
89;Уличное освещение;4;Неисправное уличное освещение;Здравствуйте, в прошлом году на нашей улице долженкова в г. Бугуруслан меняли освещение на светодиодные фонари всё хорошо но на одной опоре между домами 33 и 31 перегорел фонарь, звонили в БКС нам сообщили что нужно звонить в 05 , звонили туда оставили заявку по замене фоноря уже почти месяц, оператор сразу предупредил что замена  в ближайшее время не будет, вопрос : в чем заключается проблема по замене фоноря , тем более я думаю фонари ещё на гарантии
